name	chrom	strand	txStart	txEnd	cdsStart	cdsEnd	exonCount
NM_138325	chr15	-	99722601	99847710	99722635	99847396	14
NM_138324	chr15	-	99704469	99847710	99705450	99847396	15
NM_002570	chr15	-	99661655	99847710	99662985	99847396	22
NM_138319	chr15	-	99661655	99847710	99662985	99847396	21
NM_138322	chr15	-	99741475	99847710	99741999	99847396	10
NM_025141	chr15	-	99999571	100010117	100000204	100010087	5
NM_078474	chr15	-	99999571	100010117	100000204	100010087	6
NM_138320	chr15	-	99670747	99847710	99670874	99847396	20
NR_024387	chr15	-	19267798	19270255	19270255	19270255	1
NM_207355	chr15	-	19305252	19336667	19305271	19336300	11
NM_001004719	chr15	+	19869939	19870881	19869939	19870881	1
NM_001005241	chr15	+	19883836	19884787	19883836	19884787	1
NM_001080841	chr15	+	19915065	19915749	19915065	19915749	1
NM_001001413	chr15	+	20287609	20296164	20287700	20295642	10
NM_001102610	chr15	+	20384835	20424224	20384965	20423987	22
NM_052903	chr15	+	20384835	20425332	20384965	20424689	23
NM_001033028	chr15	+	20507195	20555044	20507497	20554481	16
NM_144599	chr15	-	20594719	20637877	20600269	20637852	5
NM_001142275	chr15	-	20594721	20638284	20600269	20613713	5
NR_003521	chr15	-	20739169	20759798	20759798	20759798	11
NR_024074	chr15	+	20806682	20814184	20814184	20814184	12
NM_001012423	chr15	+	20986536	20999864	20992050	20996903	18
NM_005664	chr15	+	21361546	21364259	21362022	21363546	1
NM_002487	chr15	-	21481646	21483543	21482491	21483457	1
NM_019066	chr15	-	21439788	21442268	21440232	21442173	1
NM_018958	chr15	+	22471633	22479686	22472107	22475578	1
NR_022011	chr15	+	22778233	22780030	22780030	22780030	1
NM_003097	chr15	+	22751227	22774822	22770693	22774684	10
NR_001294	chr15	+	22781339	22781406	22781406	22781406	1
NR_001293	chr15	+	22778233	22778308	22778308	22778308	1
NR_001292	chr15	+	22783164	22783233	22783233	22783233	1
NM_022804	chr15	+	22751162	22765069	22751288	22764277	4
NM_005678	chr15	+	22751227	22774822	22751288	22764277	10
NR_022008	chr15	+	22781099	22784472	22784472	22784472	1
NR_001289	chr15	+	22838213	22838280	22838280	22838280	1
NR_001290	chr15	+	22882765	22882859	22882859	22882859	1
NR_022009	chr15	+	22931881	22934293	22934293	22934293	1
NR_001295	chr15	+	22838213	22838280	22838280	22838280	1
NR_001290	chr15	+	22879826	22879920	22879920	22879920	1
NR_003361	chr15	+	22900880	22900973	22900973	22900973	1
NR_003360	chr15	+	22902759	22902844	22902844	22902844	1
NR_003341	chr15	+	22897813	22897907	22897907	22897907	1
NR_003340	chr15	+	22895737	22895835	22895835	22895835	1
NR_003339	chr15	+	22893901	22893995	22893995	22893995	1
NR_003338	chr15	+	22890275	22890369	22890369	22890369	1
NR_003337	chr15	+	22888024	22888118	22888118	22888118	1
NR_003336	chr15	+	22886161	22886255	22886255	22886255	1
NR_003335	chr15	+	22885042	22885136	22885136	22885136	1
NR_003334	chr15	+	22883900	22883994	22883994	22883994	1
NR_003333	chr15	+	22881623	22881717	22881717	22881717	1
NR_003332	chr15	+	22879826	22879920	22879920	22879920	1
NR_003317	chr15	+	22861264	22861362	22861362	22861362	1
NR_003316	chr15	+	22847715	22847812	22847812	22847812	1
NR_023915	chr15	+	22912784	22918716	22918716	22918716	3
NR_003329	chr15	+	22876380	22876474	22876474	22876474	1
NR_003328	chr15	+	22875296	22875390	22875390	22875390	1
NR_003327	chr15	+	22873289	22873383	22873383	22873383	1
NR_003326	chr15	+	22872167	22872261	22872261	22872261	1
NR_003325	chr15	+	22870352	22870456	22870456	22870456	1
NR_003324	chr15	+	22853098	22853195	22853195	22853195	1
NR_003324	chr15	+	22869345	22869442	22869442	22869442	1
NR_003323	chr15	+	22866670	22866767	22866767	22866767	1
NR_003322	chr15	+	22858571	22858668	22858668	22858668	1
NR_003322	chr15	+	22864026	22864123	22864123	22864123	1
NR_003321	chr15	+	22861264	22861362	22861362	22861362	1
NR_003320	chr15	+	22858571	22858668	22858668	22858668	1
NR_003320	chr15	+	22864026	22864123	22864123	22864123	1
NR_003319	chr15	+	22855776	22855874	22855874	22855874	1
NR_003318	chr15	+	22853098	22853195	22853195	22853195	1
NR_003318	chr15	+	22869345	22869442	22869442	22869442	1
NR_003317	chr15	+	22850448	22850545	22850545	22850545	1
NR_003332	chr15	+	22882765	22882859	22882859	22882859	1
NR_003331	chr15	+	22879006	22879100	22879100	22879100	1
NR_003330	chr15	+	22877525	22877619	22877619	22877619	1
NR_003300	chr15	+	22980545	22980627	22980627	22980627	1
NR_001291	chr15	+	22966962	22967044	22967044	22967044	1
NR_003304	chr15	+	22987655	22987737	22987737	22987737	1
NR_003498	chr15	+	23060766	23060819	23060819	23060819	1
NR_003497	chr15	+	23018593	23018667	23018667	23018667	1
NR_003496	chr15	+	23016742	23016818	23016818	23016818	1
NR_003495	chr15	+	23009898	23009969	23009969	23009969	1
NR_003310	chr15	+	22999466	22999548	22999548	22999548	1
NR_003310	chr15	+	23000596	23000678	23000678	23000678	1
NR_003309	chr15	+	22997562	22997644	22997644	22997644	1
NR_003309	chr15	+	22999466	22999548	22999548	22999548	1
NR_003309	chr15	+	23000596	23000678	23000678	23000678	1
NR_003299	chr15	+	22978624	22978706	22978706	22978706	1
NR_003308	chr15	+	22995687	22995769	22995769	22995769	1
NR_003298	chr15	+	22976736	22976818	22976818	22976818	1
NR_003307	chr15	+	22993815	22993896	22993896	22993896	1
NR_003362	chr15	+	23066022	23066098	23066098	23066098	1
NR_003359	chr15	+	23047098	23047180	23047180	23047180	1
NR_003358	chr15	+	22985653	22985735	22985735	22985735	1
NR_003358	chr15	+	23019485	23019567	23019567	23019567	1
NR_003358	chr15	+	23032324	23032406	23032406	23032406	1
NR_003358	chr15	+	23045437	23045519	23045519	23045519	1
NR_003357	chr15	+	23043584	23043666	23043666	23043666	1
NR_003356	chr15	+	23041717	23041799	23041799	23041799	1
NR_003355	chr15	+	23039853	23039935	23039935	23039935	1
NR_003354	chr15	+	23037985	23038067	23038067	23038067	1
NR_003353	chr15	+	23036077	23036159	23036159	23036159	1
NR_003352	chr15	+	23034225	23034307	23034307	23034307	1
NR_003351	chr15	+	22985653	22985735	22985735	22985735	1
NR_003351	chr15	+	23019485	23019567	23019567	23019567	1
NR_003351	chr15	+	23032324	23032406	23032406	23032406	1
NR_003351	chr15	+	23045437	23045519	23045519	23045519	1
NR_003350	chr15	+	23030486	23030568	23030568	23030568	1
NR_003349	chr15	+	23028626	23028708	23028708	23028708	1
NR_003348	chr15	+	23027077	23027159	23027159	23027159	1
NR_003347	chr15	+	23025206	23025288	23025288	23025288	1
NR_003346	chr15	+	23023348	23023430	23023430	23023430	1
NR_003345	chr15	+	23021442	23021524	23021524	23021524	1
NR_003344	chr15	+	22985653	22985735	22985735	22985735	1
NR_003344	chr15	+	23019485	23019567	23019567	23019567	1
NR_003344	chr15	+	23032324	23032406	23032406	23032406	1
NR_003344	chr15	+	23045437	23045519	23045519	23045519	1
NR_003343	chr15	+	23014856	23014938	23014938	23014938	1
NR_003342	chr15	+	23011780	23011862	23011862	23011862	1
NR_022010	chr15	+	23007931	23008273	23008273	23008273	1
NR_003304	chr15	+	22974980	22975059	22975059	22975059	1
NR_003304	chr15	+	22981870	22981952	22981952	22981952	1
NR_003311	chr15	+	22997562	22997644	22997644	22997644	1
NR_003311	chr15	+	22999466	22999548	22999548	22999548	1
NR_003311	chr15	+	23000596	23000678	23000678	23000678	1
NR_003310	chr15	+	22997562	22997644	22997644	22997644	1
NR_003307	chr15	+	23043584	23043666	23043666	23043666	1
NR_003297	chr15	+	22974977	22975059	22975059	22975059	1
NR_003296	chr15	+	22973071	22973153	22973153	22973153	1
NR_003303	chr15	+	22985653	22985735	22985735	22985735	1
NR_003303	chr15	+	23019485	23019567	23019567	23019567	1
NR_003315	chr15	+	23008035	23008117	23008117	23008117	1
NR_003314	chr15	+	23006157	23006239	23006239	23006239	1
NR_003313	chr15	+	23002501	23028708	23028708	23028708	2
NR_003312	chr15	+	23002501	23002583	23002583	23002583	1
NR_003303	chr15	+	23032324	23032406	23032406	23032406	1
NR_003303	chr15	+	23045437	23045519	23045519	23045519	1
NR_003302	chr15	+	22974980	22975059	22975059	22975059	1
NR_003302	chr15	+	22981870	22981952	22981952	22981952	1
NR_003302	chr15	+	22983775	22983856	22983856	22983856	1
NR_003302	chr15	+	22987655	22987737	22987737	22987737	1
NR_003302	chr15	+	23043584	23043666	23043666	23043666	1
NR_003301	chr15	+	22974980	22975059	22975059	22975059	1
NR_003301	chr15	+	22981870	22981952	22981952	22981952	1
NR_003301	chr15	+	22987655	22987737	22987737	22987737	1
NR_003297	chr15	+	22981873	22981952	22981952	22981952	1
NR_003297	chr15	+	22987658	22987737	22987737	22987737	1
NR_003499	chr15	+	23064756	23064789	23064789	23064789	1
NR_003306	chr15	+	22991160	22991241	22991241	22991241	1
NR_003295	chr15	+	22971166	22971248	22971248	22971248	1
NR_003305	chr15	+	22989560	22989642	22989642	22989642	1
NR_003294	chr15	+	22968874	22968956	22968956	22968956	1
NR_001295	chr15	+	23074582	23074649	23074649	23074649	1
NR_001289	chr15	+	23074582	23074649	23074649	23074649	1
NM_001012420	chr15	+	26297404	26310766	26302914	26307804	18
NM_001012452	chr15	+	26297459	26308821	26302914	26307804	15
NM_001012420	chr15	-	26563797	26577158	26566759	26571648	18
NM_001012452	chr15	-	26565742	26577103	26566759	26571648	15
NM_138704	chr15	-	27347649	27349309	27348286	27349201	1
NM_001039841	chr15	+	28706170	28718305	28706315	28715125	7
NM_014967	chr15	+	28983420	29022600	28984158	29016751	15
NM_017762	chr15	-	29018435	29071099	29020964	29071001	16
NM_015995	chr15	+	29406374	29457394	29406707	29451794	2
NM_014783	chr15	+	30694982	30719160	30695704	30717338	12
NM_003020	chr15	+	30721251	30776590	30723085	30776102	6
NM_199357	chr15	+	30694982	30715674	30695704	30715431	11
NM_020154	chr15	-	32163515	32181345	32163826	32181332	5
NM_152595	chr15	+	32181565	32183883	32182024	32183782	1
NM_016454	chr15	+	32304536	32309644	32304607	32309281	5
NM_153613	chr15	-	32438380	32446687	32438619	32446593	14
NM_175741	chr15	+	32425357	32437223	32425512	32436984	7
NM_018648	chr15	-	32421208	32422654	32421460	32422566	2
NM_181077	chr15	-	32458561	32487180	32460903	32469184	23
NM_005159	chr15	-	32867588	32875219	32869904	32874301	7
NM_020660	chr15	-	32831970	32833981	32831970	32833981	2
NM_001101383	chr15	+	33022541	33022953	33022572	33022890	1
NM_014106	chr15	-	33057835	33067746	33060851	33062927	3
NR_003144	chr15	+	33316818	33317556	33317556	33317556	1
NM_001141972	chr15	-	33599765	33625696	33601585	33625634	4
NR_024264	chr15	-	34943935	34966026	34966026	34966026	7
NM_152453	chr15	+	36014748	36030915	36015816	36030727	11
NM_152594	chr15	+	36332343	36436742	36332678	36431157	7
NM_173611	chr15	+	36533619	36564355	36533654	36564152	8
NM_001042429	chr15	+	36533619	36561121	36533654	36561048	7
NM_207444	chr15	+	36776090	36779531	36776100	36778038	2
NM_207445	chr15	+	37330176	37334340	37331628	37332180	2
NM_003246	chr15	+	37660571	37676960	37661350	37674862	22
NM_007223	chr15	-	37880222	38000385	37880624	37999519	3
NM_001013703	chr15	+	38013638	38115089	38013688	38114577	39
NM_003134	chr15	-	38115182	38118681	38115825	38118609	5
NM_001003940	chr15	-	38167382	38188367	38171279	38185579	5
NM_001003943	chr15	-	38167382	38185579	38171283	38185579	2
NM_001003942	chr15	-	38167382	38185579	38171279	38185579	3
NM_033503	chr15	-	38167382	38185931	38171279	38185579	4
NM_020168	chr15	+	38319326	38356980	38344278	38355587	11
NM_001128628	chr15	+	38296920	38356980	38344278	38355587	11
NM_004573	chr15	-	38367389	38387466	38368207	38387165	32
NM_001039905	chr15	-	38330159	38332402	38331777	38332381	2
NM_001128629	chr15	+	38296920	38356980	38344278	38355587	10
NM_033510	chr15	+	38437725	38450548	38437814	38449811	8
NM_207380	chr15	-	38410944	38420460	38414650	38420444	11
NM_002225	chr15	+	38484977	38498355	38485320	38497754	12
NM_001142761	chr15	+	38462213	38473780	38462328	38472724	9
NM_001142762	chr15	+	38462213	38473780	38462328	38471482	8
NM_033286	chr15	+	38462213	38473780	38462328	38473090	9
NM_130468	chr15	+	38550504	38552646	38550704	38551835	1
NM_001080791	chr15	-	38632589	38644544	38633461	38644271	4
NM_001080792	chr15	-	38632589	38644544	38633461	38642506	4
NM_052849	chr15	-	38632589	38644544	38633461	38642506	4
NM_152260	chr15	+	38648828	38653953	38648828	38653752	3
NR_002208	chr15	-	38611374	38612041	38612041	38612041	1
NM_170589	chr15	+	38673738	38742173	38682421	38741678	27
NM_144508	chr15	+	38673738	38742173	38682421	38741678	26
NM_005258	chr15	+	38843576	38847203	38843670	38846839	3
NM_001077268	chr15	+	38886565	38894059	38887079	38893716	11
NM_018145	chr15	-	38815377	38834750	38816030	38834273	13
NM_018163	chr15	-	38847362	38886947	38847429	38886936	11
NM_001130448	chr15	+	38849469	38851939	38849985	38850513	1
NM_001130143	chr15	-	38894934	38908199	38895136	38908131	5
NM_017726	chr15	-	38894934	38908199	38895185	38908131	4
NM_019074	chr15	+	39008838	39018529	39009158	39017524	11
NM_133639	chr15	-	38952193	38953731	38952547	38953629	3
NM_020857	chr15	+	38973919	38983465	38974258	38982831	5
NM_001142776	chr15	+	39032927	39036009	39032947	39035264	4
NM_024111	chr15	+	39032927	39036009	39032947	39035264	3
NM_152596	chr15	-	39262222	39310187	39263420	39309996	10
NM_007280	chr15	-	39388757	39412111	39389243	39412051	5
NM_015138	chr15	+	39496593	39563052	39496605	39560177	18
NM_016013	chr15	-	39466842	39481934	39466933	39476549	5
NM_002220	chr15	+	39573413	39583039	39573417	39582656	7
NM_015540	chr15	-	39596666	39623756	39597031	39616615	25
NM_006293	chr15	+	39638523	39658818	39638747	39657766	19
NM_001114632	chr15	+	39907574	39917077	39907614	39916646	8
NM_005090	chr15	+	39907574	39927638	39907614	39927350	25
NM_016642	chr15	-	39927635	39973567	39928105	39972882	68
NM_001114633	chr15	+	39918302	39927638	39918403	39927350	20
NM_001128608	chr15	+	39853923	39907345	39854765	39904926	32
NM_014994	chr15	+	39853923	39907345	39854765	39904926	31
NR_015346	chr15	+	39907574	39927638	39927638	39927638	25
NM_001080490	chr15	-	40063243	40089737	40063243	40089737	19
NM_139265	chr15	-	39978930	40052034	39980134	40051984	6
NM_213600	chr15	-	40220688	40236102	40221473	40236039	20
NM_178034	chr15	-	40147172	40174044	40148204	40173949	20
NM_015497	chr15	-	40290017	40353047	40291197	40352888	20
NM_001110503	chr15	-	40337427	40353047	40338438	40352888	7
NM_024344	chr15	+	40438989	40491807	40439295	40491263	23
NM_212464	chr15	+	40427592	40491807	40433895	40481631	26
NM_212465	chr15	+	40427592	40491807	40433895	40491263	27
NM_000070	chr15	+	40438989	40491807	40439295	40491263	24
NM_173089	chr15	+	40484268	40491807	40489279	40491263	9
NM_212467	chr15	+	40427592	40491807	40433895	40465374	28
NM_173090	chr15	+	40484268	40491807	40489279	40491263	10
NM_173088	chr15	+	40481879	40491807	40482283	40491263	13
NM_173087	chr15	+	40438989	40491807	40439295	40491263	21
NM_153260	chr15	-	40622011	40628294	40623572	40627924	6
NM_003825	chr15	+	40575126	40612548	40591336	40610968	8
NM_130798	chr15	+	40575126	40612548	40591336	40610968	7
NM_138477	chr15	-	40803051	40816709	40803980	40816592	28
NM_037370	chr15	+	41265441	41274687	41269597	41274331	9
NM_012142	chr15	+	41264831	41274687	41264988	41274331	11
NM_024956	chr15	+	41213013	41264633	41213292	41264076	14
NM_201631	chr15	-	41312666	41346347	41312680	41346339	13
NM_004245	chr15	-	41312666	41346347	41312680	41346339	12
NM_052955	chr15	-	41355770	41381745	41355944	41381740	13
NM_014793	chr15	-	41407265	41410183	41407918	41409979	1
NM_014444	chr15	+	41450604	41485532	41450844	41484704	18
NM_152455	chr15	-	41437661	41449550	41440562	41449403	5
NM_020990	chr15	+	41672543	41678896	41673708	41678763	10
NM_001024463	chr15	-	41612952	41669722	41614163	41663994	29
NM_014659	chr15	-	41612952	41669722	41614163	41663994	30
NM_001130858	chr15	-	41612952	41669722	41614163	41663994	31
NM_002373	chr15	+	41597097	41611110	41600963	41609714	6
NM_001130859	chr15	-	41612952	41669722	41614163	41663994	29
NM_172095	chr15	-	41710063	41728331	41710190	41727551	13
NM_054020	chr15	-	41710063	41728331	41710190	41727551	13
NM_172097	chr15	-	41718925	41728331	41719774	41727551	5
NM_001015001	chr15	+	41772375	41778712	41773540	41778579	10
NM_016400	chr15	+	41879912	41882061	41880088	41881296	4
NM_005926	chr15	-	41884024	41904243	41884583	41904059	9
NM_005313	chr15	+	41825881	41852096	41826029	41850708	13
NM_025165	chr15	-	41852089	41856794	41852605	41856391	11
NM_001018108	chr15	+	41871768	41875579	41871866	41873263	3
NM_001033517	chr15	-	41874456	41879547	41874489	41877932	11
NR_002318	chr15	-	41815433	41825788	41825788	41825788	4
NR_003571	chr15	-	41955315	41957661	41957661	41957661	1
NM_003758	chr15	+	42616557	42642293	42616684	42640639	8
NM_004048	chr15	+	42790976	42797649	42791036	42795832	4
NM_080745	chr15	+	42815851	42847317	42816194	42847262	6
NM_182985	chr15	+	42815851	42847317	42816194	42847262	7
NM_152448	chr15	+	43036194	43058713	43036208	43058118	7
NM_207581	chr15	+	43193815	43197593	43194095	43197399	6
NM_017434	chr15	+	43209483	43245066	43211456	43244391	35
NM_014080	chr15	-	43172143	43193651	43173639	43192901	34
NM_175940	chr15	+	43209483	43245066	43211456	43244391	34
NM_144565	chr15	-	43196977	43209349	43197004	43202504	11
NM_004212	chr15	+	43331725	43355425	43332705	43355003	18
NM_001482	chr15	-	43440613	43458272	43441598	43457943	9
NM_024063	chr15	+	43481877	43500905	43481919	43500700	8
NM_032413	chr15	+	43510054	43512939	43510286	43512506	4
NM_197955	chr15	+	43510054	43512939	43510286	43512506	5
NM_013309	chr15	-	43561969	43602294	43564652	43601844	8
NR_022014	chr15	+	43590625	43636220	43636220	43636220	6
NM_012388	chr15	+	43666708	43689201	43666933	43686004	5
NM_021199	chr15	+	43714547	43770771	43738413	43770520	10
NM_024966	chr15	+	45797977	45844969	45839287	45844549	13
NM_020858	chr15	+	45797977	45853712	45839287	45851274	17
NM_153619	chr15	+	45797977	45853712	45839287	45850036	18
NM_153616	chr15	+	45797977	45853712	45839287	45851274	17
NM_153618	chr15	+	45797977	45853712	45839287	45851274	19
NM_153617	chr15	+	45797977	45853712	45839287	45851274	18
NM_205850	chr15	+	46200460	46221881	46200533	46221840	9
NM_016132	chr15	-	46218920	46257850	46222396	46257726	17
NM_000338	chr15	+	46285789	46383568	46287208	46382374	27
NM_001025249	chr15	+	46410912	46422862	46411809	46421567	7
NM_001025248	chr15	+	46410912	46422862	46411004	46421567	7
NM_001948	chr15	+	46411656	46422862	46411740	46421567	6
NM_014985	chr15	-	46817639	46890476	46817737	46885138	26
NM_014335	chr15	+	46957581	46959672	46957665	46958229	1
NM_014701	chr15	-	47068258	47125922	47071732	47125788	17
NM_001143887	chr15	-	47204762	47235146	47207438	47235067	13
NM_004236	chr15	-	47204762	47235146	47207438	47235067	13
