chr	height	start	end	numtags	max_ht_offset
5	11	55474116	55474660	21	230
5	17	55498922	55500156	55	251
5	29	55500758	55501891	84	447
5	84	55503587	55504533	152	517
5	25	55506370	55507832	62	907
5	19	55514650	55515578	42	617
5	35	55517121	55517854	63	273
5	24	55532056	55533573	66	657
5	16	55542767	55543447	36	404
5	12	55595933	55596306	18	174
5	13	55601651	55602481	25	610
5	17	55678319	55679045	30	579
5	20	55681965	55683138	54	358
5	15	55797340	55798008	32	521
5	15	55856100	55857167	32	730
5	62	55864689	55866478	142	1210
5	14	55874942	55876361	58	856
5	11	55901172	55901650	17	205
5	11	55968933	55969511	18	200
5	11	55989033	55989494	15	143
5	11	56016267	56016536	12	122
5	11	56030150	56030476	13	179
5	34	56088227	56089343	61	515
5	18	56232401	56232838	26	196
5	11	56241442	56242640	41	723
5	121	56284738	56284959	122	74
5	57	56335950	56336855	87	654
5	56	56338192	56339907	124	875
5	29	56363212	56364591	129	773
5	15	56364620	56365385	31	166
5	12	56381660	56383218	43	864
5	11	56413736	56414321	17	438
5	16	56525313	56526366	34	469
5	12	56698235	56698795	20	252
5	37	56714472	56715543	62	542
5	11	56830832	56831549	22	324
5	18	57024343	57024990	26	486
5	22	57049817	57050904	39	212
5	16	57219283	57220142	32	399
5	27	57220962	57221797	60	270
5	12	57333947	57334431	20	151
5	20	57347474	57348735	51	565
5	20	57516939	57517800	35	512
5	32	57518303	57520378	90	1685
5	22	57522359	57524096	67	844
5	24	57566465	57567277	47	587
5	13	57571233	57572439	45	944
5	38	57581279	57582124	66	228
5	17	57632819	57633432	25	232
5	13	57646260	57646982	28	137
5	24	57662313	57662868	35	139
5	185	57700651	57701961	289	891
5	17	57713751	57714329	23	308
5	16	57736036	57736675	26	418
5	18	57765487	57765912	25	257
5	31	57783854	57784970	82	311
5	17	57790160	57792722	94	2317
5	11	57794042	57794838	20	389
5	22	57829331	57830669	49	762
5	11	58202927	58203577	19	500
5	41	58218166	58218999	79	258
5	27	58222496	58223767	101	966
5	32	58367627	58368697	58	462
5	20	58370765	58371388	35	434
5	11	58386621	58387653	32	839
5	23	58458024	58458769	45	242
5	24	58458843	58460282	54	492
5	14	58468183	58469041	23	135
5	57	58482314	58483248	116	555
5	28	58577881	58579503	64	882
5	70	58608271	58609636	146	557
5	11	58611293	58612123	26	409
5	23	58617108	58617956	43	240
5	26	58623874	58624983	47	594
5	11	58625056	58625734	24	462
5	14	58648656	58649468	29	472
5	12	58660175	58661252	37	752
5	12	58678084	58679291	40	527
5	22	58711772	58712658	36	380
5	18	58894314	58895342	41	408
5	16	59004941	59005520	26	293
5	88	59076016	59078650	295	989
5	12	59097589	59099069	46	603
5	13	59099102	59100820	70	875
5	16	59103982	59105189	49	1054
5	18	59117655	59118573	54	383
5	12	59119909	59121358	48	966
5	42	59121446	59123849	142	612
5	16	59124406	59125484	41	344
5	17	59129947	59131410	61	646
5	16	59141322	59142320	42	189
5	16	59144983	59146370	60	765
5	16	59162508	59164202	70	897
5	15	59166856	59167909	35	656
5	27	59171608	59172853	88	476
5	21	59174294	59175648	68	464
5	18	59176807	59178118	50	754
5	51	59205811	59206895	113	706
5	15	59433946	59434940	29	806
5	28	59484952	59485732	37	352
5	15	59527869	59528636	38	345
5	38	59592099	59593119	96	494
5	12	59609512	59609919	17	202
5	12	59618577	59619145	20	390
5	13	59665602	59666297	21	401
5	13	59794615	59795474	32	191
5	36	60058180	60059209	56	720
5	13	60360019	60360632	24	322
5	17	60384491	60385555	49	668
5	13	60493265	60494913	48	725
5	22	60586688	60587460	51	135
5	15	60587853	60588526	27	386
5	32	60607188	60607849	41	433
5	23	60622139	60622719	34	410
5	23	60632791	60634169	55	780
5	18	60635913	60637822	68	415
5	13	60637958	60638838	33	453
5	11	60639895	60640493	16	399
5	22	60642477	60642965	39	239
5	21	60645278	60646089	35	527
5	32	60660176	60661763	79	1074
5	11	60661820	60663499	52	472
5	14	60734476	60734796	16	173
5	33	60739996	60741966	110	334
5	153	60781082	60783172	311	872
5	12	60894811	60895428	27	409
5	74	60906534	60907399	121	357
5	19	60952460	60953271	32	192
5	13	60971560	60972639	37	808
5	33	60976562	60977304	55	344
5	67	60989804	60990632	109	420
5	11	61099988	61100715	22	397
5	16	61614477	61615087	24	318
5	509	61636739	61639502	917	747
5	12	61685546	61686203	25	228
5	26	61734703	61736075	81	833
5	18	61743843	61744888	40	470
5	32	61870135	61870744	46	256
5	12	62110206	62110849	21	496
5	31	62592526	62593197	47	293
5	80	62593540	62594616	142	477
5	20	64099774	64100893	46	541
5	14	64100923	64101495	26	265
5	175	64407625	64408995	286	590
5	13	64457306	64457603	21	127
5	12	64658575	64660293	47	748
5	14	64715429	64716118	25	239
5	11	64811000	64812425	39	1165
5	16	64812679	64814913	84	745
5	14	64815380	64816071	21	130
5	14	64894476	64895342	45	378
5	12	64916831	64917557	20	408
5	14	64955532	64957242	77	437
5	14	65073791	65074568	27	470
5	17	65139374	65140831	35	1169
5	33	65140902	65142269	85	1083
5	17	65142270	65143238	38	545
5	22	65143252	65144669	53	1230
5	18	65217506	65218300	40	155
5	11	65257742	65258442	31	197
5	11	65443944	65445033	23	942
5	13	65475192	65477308	83	763
5	16	66194392	66195635	34	375
5	15	66212829	66213866	40	421
5	20	66324800	66325449	36	333
5	18	66346470	66346955	25	144
5	20	66346982	66347801	47	559
5	18	66375310	66376067	29	604
5	15	66497652	66498333	24	314
5	45	66538422	66539010	62	329
5	18	67403001	67403828	36	354
5	11	67584181	67584585	13	257
5	13	67650398	67652702	90	1155
5	14	67665297	67666287	33	329
5	11	67674908	67675935	30	238
5	11	67706257	67706788	23	139
5	42	67737891	67739836	107	1184
5	30	67765177	67766351	75	763
5	15	67781816	67782256	23	202
5	18	67788214	67789083	38	250
5	14	67886592	67886985	19	166
5	25	67959875	67960876	47	327
5	37	68425220	68426482	70	205
5	11	68498157	68498544	15	240
5	19	68520539	68522233	86	644
5	11	68565882	68566859	35	658
5	20	68626476	68627311	34	363
5	13	68663922	68664601	30	273
5	19	68699621	68701872	79	1674
5	18	68849168	68849954	43	327
5	11	68891357	68892011	17	282
5	17	70786779	70788778	60	306
5	47	70932541	70933842	108	854
5	28	71182350	71182830	51	179
5	18	71260598	71261093	32	160
5	42	71484113	71484825	67	197
5	13	71542144	71542807	25	426
5	24	71578485	71579295	44	204
5	19	71596420	71597608	57	492
5	42	71598419	71599564	76	350
5	17	71613644	71613974	20	183
5	21	71638772	71641256	74	1369
5	11	71651225	71652269	33	650
5	11	71678113	71678822	23	303
5	14	71679102	71680221	49	383
5	14	71687049	71687848	26	414
5	15	71697772	71698491	29	356
5	31	71709469	71710916	93	909
5	13	71714447	71715520	33	551
5	35	71719189	71720568	64	539
5	15	71773280	71774289	32	280
5	13	71776320	71777201	33	474
5	17	71783109	71785000	73	1218
5	13	71798821	71800159	49	941
5	11	71802209	71803149	25	334
5	13	71855163	71855987	32	509
5	31	71883514	71884225	47	171
5	12	71928250	71929596	33	1086
5	14	72120084	72120968	28	464
5	17	72146909	72147671	38	349
5	14	72147761	72149024	39	156
5	12	72150583	72151224	22	204
5	18	72174289	72174755	24	319
5	15	72175126	72175615	22	187
5	18	72179490	72180287	33	198
5	15	72286552	72289131	85	943
5	11	72362391	72363081	21	379
5	21	72606315	72606962	33	329
5	27	72701947	72702738	54	441
5	12	72828503	72829168	22	134
5	13	72851054	72851696	25	328
5	11	72872691	72873735	29	404
5	13	72896769	72897680	43	590
5	11	72970200	72970655	22	263
5	11	72979800	72980700	23	268
5	15	73004584	73005565	33	281
5	14	73124311	73125122	23	135
5	71	73646556	73648513	168	522
5	75	73721988	73723278	124	581
5	25	73963165	73964409	49	851
5	15	73974784	73975310	21	217
5	13	74018618	74019483	32	489
5	32	74097724	74099261	74	1017
5	42	74285894	74287007	74	208
5	14	74381067	74381864	30	545
5	22	74419101	74421308	86	1222
5	15	74421881	74423642	42	1483
5	21	74426840	74427453	32	336
5	19	74443117	74443948	39	421
5	12	74444573	74445753	37	468
5	15	74517047	74517910	39	444
5	15	74652376	74653607	39	262
5	16	74667825	74668993	51	442
5	11	74672273	74673129	22	151
5	17	74812230	74812993	30	561
5	11	74840389	74842044	34	1261
5	18	74842338	74844099	71	1092
5	15	74933546	74934074	29	146
5	12	75048143	75049422	44	453
5	13	75512429	75512885	19	139
5	25	75671522	75672318	41	251
5	13	76117010	76117648	21	265
5	22	76121851	76123565	67	638
5	13	76137014	76138274	47	640
5	33	76145587	76146242	58	356
5	11	76147990	76149126	33	244
5	57	76154725	76155481	86	555
5	14	76199464	76200116	27	316
5	19	76361116	76363012	70	914
5	12	76395741	76396093	14	108
5	13	76417787	76418696	31	475
5	18	76418699	76419370	37	281
5	11	76476067	76477232	29	120
5	23	76498036	76501492	138	2557
5	11	76513801	76514720	30	317
5	17	76643912	76644619	26	307
5	15	76660613	76661377	24	187
5	12	76822642	76823876	31	1071
5	13	76823877	76824435	30	106
5	19	76865286	76865618	21	185
5	86	77102099	77103680	147	950
5	12	77104492	77104776	13	137
5	101	77224905	77225716	167	431
5	17	77339906	77340617	25	205
5	51	77347434	77347728	83	147
5	14	77625987	77626919	40	470
5	14	77651870	77652413	23	396
5	12	77659382	77659843	18	146
5	11	77860937	77861583	22	384
5	28	77861615	77862567	54	561
5	13	77922441	77923415	29	574
5	21	77926313	77927142	36	585
5	20	77969929	77970683	39	311
5	14	78009284	78010499	50	175
5	19	78030979	78032439	65	622
5	12	78110826	78111978	41	600
5	14	78315622	78317906	77	443
5	17	78356485	78356973	23	242
5	11	78465062	78465705	22	423
5	12	78474988	78476026	24	742
5	11	78478558	78479152	20	213
5	11	78566702	78568046	43	688
5	11	78674599	78675081	20	118
5	12	78698511	78699424	27	211
5	11	78796144	78796680	19	340
5	12	79322217	79323551	44	521
5	11	79518050	79518574	21	363
5	15	79578745	79579373	24	226
5	29	79591161	79592421	49	439
5	20	79739104	79740415	64	396
5	16	79819015	79820459	65	1100
5	19	79947098	79947623	33	378
5	23	80018194	80019890	69	1153
5	12	80299058	80299978	31	224
5	15	80632668	80633842	43	425
5	17	80838519	80838857	21	191
5	12	80848998	80849548	17	205
5	24	81082450	81083778	61	506
5	13	81086808	81087561	31	205
5	16	81151393	81152133	29	375
5	11	81156709	81157189	23	189
5	26	81182800	81183842	75	806
5	12	81188505	81189396	28	646
5	13	81479541	81480239	35	248
5	11	81482772	81483590	29	591
5	17	81609729	81610532	36	294
5	15	81644389	81645183	29	371
5	17	81728179	81729267	36	396
5	41	81736447	81738319	117	1533
5	13	81752743	81753252	21	190
5	23	81754313	81754691	29	214
5	12	81972613	81973507	26	462
5	13	82761773	82762386	19	368
5	19	82895120	82896325	47	287
5	40	82899202	82900078	80	199
5	24	82908507	82909098	37	222
5	11	83049434	83050288	32	461
5	11	83056589	83056989	15	164
5	26	83105115	83105526	33	134
5	16	83110275	83111154	32	639
5	26	83158155	83159221	64	499
5	14	83176015	83177028	29	334
5	132	83348766	83350024	255	691
5	17	83350053	83350476	29	246
5	11	83570999	83571500	18	279
5	12	83606417	83606891	20	283
5	24	83619379	83619985	33	325
5	12	83638001	83638487	16	313
5	38	83723329	83724341	85	445
5	130	83724348	83726182	222	1253
5	11	83768914	83769638	23	472
5	11	84401617	84402452	27	356
5	14	84405678	84406899	27	302
5	12	84407559	84408263	19	557
5	25	84446276	84447007	47	310
5	13	84591623	84592221	20	372
5	33	84672498	84673616	56	537
5	13	85259553	85260692	36	361
5	21	85262188	85263093	54	267
5	53	85948824	85950193	113	528
5	11	86010920	86011608	20	262
5	16	86598423	86600975	79	1341
5	35	86884261	86884453	36	45
5	11	86933586	86934104	18	262
5	12	87273775	87274471	22	131
5	12	87599827	87600692	36	523
5	13	87600749	87601301	28	143
5	12	88074828	88075431	29	456
5	16	88116164	88117866	58	476
5	18	88636057	88636597	27	235
5	16	88646680	88647279	24	214
5	15	88682719	88683279	21	297
5	11	88683302	88684383	32	379
5	17	89427925	89428714	34	486
5	23	89596724	89597375	32	219
5	14	89676342	89676634	15	145
5	11	89740405	89742393	76	370
5	14	89771153	89771669	22	210
5	37	89785281	89785786	56	293
5	17	89805384	89807378	78	1166
5	11	89860229	89862019	50	522
5	13	90134321	90134707	18	98
5	23	90197762	90199354	81	802
5	13	90216319	90218143	55	493
5	22	90219813	90221213	67	603
5	16	90240444	90241339	37	360
5	212	90263089	90264388	328	698
5	11	90278938	90279730	28	311
5	18	90294016	90294797	34	241
5	18	90295995	90297753	62	760
5	47	90313922	90315974	157	996
5	14	90341820	90342616	27	125
5	12	90412011	90412914	32	223
5	24	90432779	90433960	62	724
5	54	90457262	90458971	99	894
5	11	90465477	90466147	21	204
5	31	90467397	90468292	51	604
5	11	90481465	90482155	19	543
5	28	90483331	90484131	52	251
5	21	90494029	90495043	49	741
5	73	90544034	90544917	108	486
5	46	90549794	90551824	128	1127
5	157	90611367	90613497	413	938
5	31	90622906	90623767	51	516
5	18	90627946	90628887	51	425
5	14	90632657	90633574	36	699
5	24	90633658	90634320	40	331
5	29	90642702	90644147	88	662
5	27	90645479	90646366	65	527
5	18	90663437	90664477	39	636
5	24	90670498	90671657	62	560
5	11	90688912	90689720	33	661
5	13	90711394	90712966	67	342
5	26	90713385	90717080	168	3216
5	19	91179982	91180488	28	207
5	15	91349005	91349654	29	502
5	11	91640906	91641840	21	266
5	18	91913554	91914674	66	181
5	16	91920887	91921693	30	523
5	15	91921956	91923687	69	1272
5	18	92002488	92003517	50	602
5	11	92039974	92040400	15	237
5	13	92537780	92537982	14	55
5	13	92553532	92553946	18	267
5	23	92611051	92612563	56	469
5	16	92668982	92669888	32	129
5	15	92691475	92691706	16	84
5	16	92710917	92711410	23	285
5	48	92720139	92721841	157	776
5	18	92942736	92944991	83	227
5	21	92958308	92960584	90	399
5	16	92981793	92982595	37	257
5	30	93038192	93039709	100	551
5	12	93150475	93151263	24	283
5	12	93162423	93163106	24	407
5	12	93472417	93473503	51	470
5	32	93491876	93492305	39	189
5	17	93494583	93494741	18	11
5	13	93602292	93603570	35	953
5	65	93783890	93784719	101	514
5	23	93794868	93796055	80	326
5	49	93830768	93832206	106	756
5	20	93832581	93833499	46	510
5	14	93868525	93870695	74	529
5	13	93877534	93877926	19	245
5	17	93878551	93880252	79	828
5	17	93883069	93885440	89	713
5	12	93886126	93886856	30	294
5	11	93952855	93953122	12	120
5	11	93979368	93980646	45	237
5	16	94053212	94053744	22	370
5	18	94053835	94055851	58	1192
5	36	94059276	94060338	77	564
5	12	94060722	94061687	45	190
5	17	94145782	94146889	49	549
5	11	94211658	94212150	18	235
5	13	94254765	94255761	33	686
5	11	94270124	94270785	22	456
5	21	94404560	94405644	39	322
5	19	94442358	94443556	46	764
5	48	94486495	94487271	78	413
5	20	94916148	94917098	54	352
5	14	94992130	94993106	27	662
5	13	95005590	95006375	30	371
5	22	95007911	95008877	56	378
5	154	95028398	95030163	269	518
5	11	95030577	95032043	37	231
5	18	95033306	95034375	42	823
5	13	95047741	95048575	31	620
5	182	95058787	95060327	326	1152
5	11	95071715	95073194	47	1024
5	56	95073300	95074607	128	760
5	28	95084264	95085708	64	540
5	121	95089211	95091267	214	1254
5	30	95091902	95094003	95	449
5	12	95134541	95135927	38	820
5	11	95142266	95142979	27	325
5	18	95196400	95197480	36	183
5	13	95203384	95204031	24	175
5	29	95204477	95205684	75	880
5	19	95208278	95208861	31	337
5	94	95220082	95221580	228	546
5	32	95222373	95225422	190	698
5	21	95245136	95245882	37	400
5	12	95263028	95263552	21	254
5	27	95289217	95289829	47	259
5	12	95320504	95323124	76	1724
5	15	95323128	95323788	22	356
5	13	95344652	95346491	51	1245
5	14	95378915	95380044	37	642
5	12	95384525	95386126	50	645
5	15	95429176	95430180	47	391
5	16	95431928	95433070	35	342
5	11	95440598	95441247	19	154
5	13	95441290	95442832	41	870
5	65	95444630	95445650	137	272
5	27	95445660	95447329	81	1166
5	18	95455159	95456216	53	604
5	15	95478824	95479950	48	429
5	18	95616112	95617122	45	505
5	36	95619615	95621872	82	1112
5	34	95682192	95683180	58	220
5	16	95692171	95692890	32	300
5	34	95696833	95698293	83	1201
5	21	95706012	95707673	75	353
5	11	95711743	95712423	16	466
5	18	95768768	95770997	76	1037
5	14	95787752	95789021	37	728
5	21	95824480	95825489	49	555
5	27	95831725	95833256	72	764
5	43	95834557	95835126	67	345
5	98	95853359	95855164	215	957
5	24	95860839	95862213	75	517
5	294	95870516	95872297	511	1129
5	14	95889630	95891028	44	661
5	17	95907363	95908019	25	347
5	14	95908515	95909912	36	617
5	30	95934271	95934712	38	271
5	22	95963114	95963588	32	202
5	26	95975487	95976470	56	155
5	13	95991125	95991997	29	260
5	13	95994963	95995644	18	534
5	13	96014502	96015437	27	144
5	12	96018507	96018862	15	208
5	18	96022840	96024103	54	691
5	19	96034786	96035448	33	228
5	18	96049228	96050065	29	255
5	14	96064625	96065623	40	475
5	11	96113779	96114517	25	330
5	11	96142203	96142860	21	458
5	14	96185153	96185976	39	283
5	12	96230005	96230683	17	495
5	28	96295502	96297760	129	400
5	14	96470905	96471404	17	224
5	12	96543757	96545733	73	1088
5	17	96916727	96917264	29	270
5	17	97199376	97200073	25	543
5	17	97200918	97201336	23	196
5	19	98133710	98135557	62	1582
5	11	98136463	98137695	38	520
5	30	98137836	98138357	45	316
5	11	98159784	98160224	15	281
5	55	98292216	98293707	149	710
5	56	99263862	99264460	86	296
5	13	99287001	99287338	16	190
5	25	99869689	99870617	41	384
5	20	100054861	100055633	31	444
5	14	100141123	100141585	22	315
5	11	100161243	100162014	22	343
5	11	100205262	100205675	16	167
5	62	100465926	100467894	141	1537
5	19	100569993	100570804	28	326
5	14	100753983	100754348	18	145
5	75	100788138	100788868	118	470
5	23	100788893	100789401	31	290
5	32	100901897	100902611	43	296
5	33	101086845	101087467	54	271
5	11	102044927	102045585	23	285
5	19	102078426	102079805	58	735
5	12	102117372	102119869	63	2350
5	21	102124761	102126340	61	1217
5	15	102273318	102274979	39	713
5	15	102322460	102322916	24	309
5	14	102401879	102402385	22	278
5	53	102420431	102421632	133	738
5	50	102482919	102485269	119	868
5	11	102502696	102503327	18	361
5	17	102579515	102580283	26	433
5	12	102621871	102622565	24	547
5	11	102723441	102724062	22	474
5	12	102727559	102728248	31	300
5	169	102761023	102762273	262	808
